date,sku,store,unit_price,sales,demand_realized,on_hand,lead_time_days,safety_stock,reorder_point,year,month,dayofweek
2024-10-31,SKU_002,WH_Main,159.28,6,6,235,14,19,117,2024,10,3
2024-11-01,SKU_002,WH_Main,159.28,6,6,229,16,21,133,2024,11,4
2024-11-02,SKU_002,WH_Main,159.28,6,6,223,12,16,100,2024,11,5
2024-11-03,SKU_002,WH_Main,159.28,5,5,218,13,16,107,2024,11,6
2024-11-04,SKU_002,WH_Main,159.28,8,8,210,15,17,122,2024,11,0
2024-11-05,SKU_002,WH_Main,159.28,8,8,202,8,13,69,2024,11,1
2024-11-06,SKU_002,WH_Main,159.28,8,8,194,12,14,98,2024,11,2
2024-11-07,SKU_002,WH_Main,159.28,6,6,188,10,14,84,2024,11,3
2024-11-08,SKU_002,WH_Main,159.28,3,3,185,14,16,114,2024,11,4
2024-11-09,SKU_002,WH_Main,159.28,6,6,179,13,16,107,2024,11,5
2024-11-10,SKU_002,WH_Main,159.28,8,8,171,11,13,90,2024,11,6
2024-11-11,SKU_002,WH_Main,159.28,10,10,161,14,18,116,2024,11,0
2024-11-12,SKU_002,WH_Main,159.28,12,12,149,11,14,91,2024,11,1
2024-11-13,SKU_002,WH_Main,159.28,7,7,142,13,17,108,2024,11,2
2024-11-14,SKU_002,WH_Main,159.28,4,4,138,11,15,92,2024,11,3
2024-11-15,SKU_002,WH_Main,159.28,7,7,131,6,11,53,2024,11,4
2024-11-16,SKU_002,WH_Main,159.28,6,6,125,14,14,112,2024,11,5
2024-11-17,SKU_002,WH_Main,159.28,8,8,117,10,12,82,2024,11,6
2024-11-18,SKU_002,WH_Main,159.28,9,9,108,10,15,85,2024,11,0
2024-11-19,SKU_002,WH_Main,159.28,10,10,98,14,16,114,2024,11,1
2024-11-20,SKU_002,WH_Main,159.28,7,7,91,11,15,92,2024,11,2
2024-11-21,SKU_002,WH_Main,159.28,13,13,78,15,20,125,2024,11,3
2024-11-22,SKU_002,WH_Main,159.28,9,9,69,17,18,137,2024,11,4
2024-11-23,SKU_002,WH_Main,159.28,8,8,174,9,13,76,2024,11,5
2024-11-24,SKU_002,WH_Main,159.28,2,2,172,18,17,143,2024,11,6
2024-11-25,SKU_002,WH_Main,159.28,3,3,169,11,16,93,2024,11,0
2024-11-26,SKU_002,WH_Main,159.28,9,9,160,8,12,68,2024,11,1
2024-11-27,SKU_002,WH_Main,159.28,5,5,155,10,13,83,2024,11,2
2024-11-28,SKU_002,WH_Main,159.28,6,6,149,10,15,85,2024,11,3
2024-11-29,SKU_002,WH_Main,159.28,6,6,143,13,15,106,2024,11,4
2024-11-30,SKU_002,WH_Main,159.28,5,5,138,7,13,62,2024,11,5
2024-12-01,SKU_002,WH_Main,159.28,6,6,132,16,18,130,2024,12,6
2024-12-02,SKU_002,WH_Main,159.28,5,5,127,10,14,84,2024,12,0
2024-12-03,SKU_002,WH_Main,159.28,6,6,121,12,15,99,2024,12,1
2024-12-04,SKU_002,WH_Main,159.28,7,7,114,12,16,100,2024,12,2
2024-12-05,SKU_002,WH_Main,159.28,6,6,108,14,17,115,2024,12,3
2024-12-06,SKU_002,WH_Main,159.28,5,5,103,21,20,167,2024,12,4
2024-12-07,SKU_002,WH_Main,159.28,6,6,312,16,18,130,2024,12,5
2024-12-08,SKU_002,WH_Main,159.28,3,3,309,14,17,115,2024,12,6
2024-12-09,SKU_002,WH_Main,159.28,3,3,306,7,12,61,2024,12,0
2024-12-10,SKU_002,WH_Main,159.28,2,2,304,7,12,61,2024,12,1
2024-12-11,SKU_002,WH_Main,159.28,6,6,298,5,9,44,2024,12,2
2024-12-12,SKU_002,WH_Main,159.28,4,4,294,15,19,124,2024,12,3
2024-12-13,SKU_002,WH_Main,159.28,10,10,284,15,18,123,2024,12,4
2024-12-14,SKU_002,WH_Main,159.28,3,3,281,10,15,85,2024,12,5
2024-12-15,SKU_002,WH_Main,159.28,8,8,273,17,18,137,2024,12,6
2024-12-16,SKU_002,WH_Main,159.28,7,7,266,6,11,53,2024,12,0
2024-12-17,SKU_002,WH_Main,159.28,8,8,258,10,13,83,2024,12,1
2024-12-18,SKU_002,WH_Main,159.28,7,7,251,8,13,69,2024,12,2
2024-12-19,SKU_002,WH_Main,159.28,4,4,247,9,14,77,2024,12,3
2024-12-20,SKU_002,WH_Main,159.28,7,7,240,13,16,107,2024,12,4
2024-12-21,SKU_002,WH_Main,159.28,7,7,233,13,18,109,2024,12,5
2024-12-22,SKU_002,WH_Main,159.28,7,7,226,8,12,68,2024,12,6
2024-12-23,SKU_002,WH_Main,159.28,3,3,223,10,13,83,2024,12,0
2024-12-24,SKU_002,WH_Main,159.28,9,9,214,10,13,83,2024,12,1
2024-12-25,SKU_002,WH_Main,159.28,3,3,211,17,20,139,2024,12,2
2024-12-26,SKU_002,WH_Main,159.28,5,5,206,17,20,139,2024,12,3
2024-12-27,SKU_002,WH_Main,159.28,12,12,194,11,15,92,2024,12,4
2024-12-28,SKU_002,WH_Main,159.28,8,8,186,10,14,84,2024,12,5
2024-12-29,SKU_002,WH_Main,159.28,10,10,176,10,13,83,2024,12,6
2024-12-30,SKU_002,WH_Main,159.28,5,5,171,15,20,125,2024,12,0
2024-12-31,SKU_002,WH_Main,159.28,5,5,166,7,13,62,2024,12,1
2023-01-01,SKU_002,WH_East,159.28,11,11,55,18,19,145,2023,1,6
2023-01-02,SKU_002,WH_East,159.28,11,11,44,15,17,122,2023,1,0
2023-01-03,SKU_002,WH_East,159.28,3,3,41,12,15,99,2023,1,1
2023-01-04,SKU_002,WH_East,159.28,9,9,32,7,10,59,2023,1,2
2023-01-05,SKU_002,WH_East,159.28,8,8,24,14,17,115,2023,1,3
2023-01-06,SKU_002,WH_East,159.28,10,10,14,10,17,87,2023,1,4
2023-01-07,SKU_002,WH_East,159.28,3,3,117,10,15,85,2023,1,5
2023-01-08,SKU_002,WH_East,159.28,4,4,113,18,16,142,2023,1,6
2023-01-09,SKU_002,WH_East,159.28,12,12,101,12,16,100,2023,1,0
2023-01-10,SKU_002,WH_East,159.28,4,4,97,11,15,92,2023,1,1
2023-01-11,SKU_002,WH_East,159.28,4,4,238,12,16,100,2023,1,2
2023-01-12,SKU_002,WH_East,159.28,6,6,232,11,14,91,2023,1,3
2023-01-13,SKU_002,WH_East,159.28,7,7,225,11,13,90,2023,1,4
2023-01-14,SKU_002,WH_East,159.28,10,10,215,11,15,92,2023,1,5
2023-01-15,SKU_002,WH_East,159.28,6,6,209,13,16,107,2023,1,6
2023-01-16,SKU_002,WH_East,159.28,11,11,198,7,12,61,2023,1,0
2023-01-17,SKU_002,WH_East,159.28,8,8,190,15,15,120,2023,1,1
2023-01-18,SKU_002,WH_East,159.28,10,10,180,10,15,85,2023,1,2
2023-01-19,SKU_002,WH_East,159.28,10,10,170,5,11,46,2023,1,3
2023-01-20,SKU_002,WH_East,159.28,7,7,163,11,15,92,2023,1,4
2023-01-21,SKU_002,WH_East,159.28,7,7,156,11,16,93,2023,1,5
2023-01-22,SKU_002,WH_East,159.28,5,5,151,8,13,69,2023,1,6
2023-01-23,SKU_002,WH_East,159.28,5,5,146,11,14,91,2023,1,0
2023-01-24,SKU_002,WH_East,159.28,6,6,140,17,19,138,2023,1,1
2023-01-25,SKU_002,WH_East,159.28,9,9,131,6,11,53,2023,1,2
2023-01-26,SKU_002,WH_East,159.28,10,10,121,7,13,62,2023,1,3
2023-01-27,SKU_002,WH_East,159.28,2,2,119,9,14,77,2023,1,4
2023-01-28,SKU_002,WH_East,159.28,11,11,108,12,15,99,2023,1,5
2023-01-29,SKU_002,WH_East,159.28,8,8,100,9,14,77,2023,1,6
2023-01-30,SKU_002,WH_East,159.28,5,5,95,10,16,86,2023,1,0
2023-01-31,SKU_002,WH_East,159.28,6,6,89,9,13,76,2023,1,1
2023-02-01,SKU_002,WH_East,159.28,14,14,75,14,15,113,2023,2,2
2023-02-02,SKU_002,WH_East,159.28,10,10,65,13,17,108,2023,2,3
2023-02-03,SKU_002,WH_East,159.28,7,7,58,15,19,124,2023,2,4
2023-02-04,SKU_002,WH_East,159.28,4,4,54,11,15,92,2023,2,5
2023-02-05,SKU_002,WH_East,159.28,12,12,233,13,17,108,2023,2,6
2023-02-06,SKU_002,WH_East,159.28,4,4,229,10,14,84,2023,2,0
2023-02-07,SKU_002,WH_East,159.28,9,9,220,15,17,122,2023,2,1
2023-02-08,SKU_002,WH_East,159.28,6,6,214,9,14,77,2023,2,2
2023-02-09,SKU_002,WH_East,159.28,9,9,205,14,14,112,2023,2,3
2023-02-10,SKU_002,WH_East,159.28,6,6,199,7,11,60,2023,2,4
2023-02-11,SKU_002,WH_East,159.28,8,8,191,7,12,61,2023,2,5
2023-02-12,SKU_002,WH_East,159.28,4,4,187,14,18,116,2023,2,6
2023-02-13,SKU_002,WH_East,159.28,9,9,178,6,11,53,2023,2,0
2023-02-14,SKU_002,WH_East,159.28,5,5,173,9,13,76,2023,2,1
2023-02-15,SKU_002,WH_East,159.28,8,8,165,13,15,106,2023,2,2
2023-02-16,SKU_002,WH_East,159.28,6,6,159,11,14,91,2023,2,3
2023-02-17,SKU_002,WH_East,159.28,8,8,151,13,17,108,2023,2,4
2023-02-18,SKU_002,WH_East,159.28,13,13,138,11,15,92,2023,2,5
2023-02-19,SKU_002,WH_East,159.28,6,6,132,15,18,123,2023,2,6
2023-02-20,SKU_002,WH_East,159.28,4,4,128,11,16,93,2023,2,0
2023-02-21,SKU_002,WH_East,159.28,12,12,116,11,14,91,2023,2,1
2023-02-22,SKU_002,WH_East,159.28,8,8,108,15,15,120,2023,2,2
2023-02-23,SKU_002,WH_East,159.28,11,11,97,12,15,99,2023,2,3
2023-02-24,SKU_002,WH_East,159.28,7,7,90,7,11,60,2023,2,4
2023-02-25,SKU_002,WH_East,159.28,16,16,74,7,12,61,2023,2,5
2023-02-26,SKU_002,WH_East,159.28,7,7,67,16,20,132,2023,2,6
2023-02-27,SKU_002,WH_East,159.28,20,20,47,17,18,137,2023,2,0
2023-02-28,SKU_002,WH_East,159.28,12,12,35,14,17,115,2023,2,1
2023-03-01,SKU_002,WH_East,159.28,15,15,20,8,13,69,2023,3,2
2023-03-02,SKU_002,WH_East,159.28,8,8,12,13,17,108,2023,3,3
2023-03-03,SKU_002,WH_East,159.28,8,8,4,16,19,131,2023,3,4
2023-03-04,SKU_002,WH_East,159.28,4,10,0,11,14,91,2023,3,5
2023-03-05,SKU_002,WH_East,159.28,0,5,0,13,14,105,2023,3,6
2023-03-06,SKU_002,WH_East,159.28,0,8,0,16,19,131,2023,3,0
2023-03-07,SKU_002,WH_East,159.28,0,11,162,11,14,91,2023,3,1
2023-03-08,SKU_002,WH_East,159.28,11,11,151,14,17,115,2023,3,2
2023-03-09,SKU_002,WH_East,159.28,10,10,141,7,12,61,2023,3,3
2023-03-10,SKU_002,WH_East,159.28,5,5,136,11,16,93,2023,3,4
2023-03-11,SKU_002,WH_East,159.28,12,12,124,6,12,54,2023,3,5
2023-03-12,SKU_002,WH_East,159.28,10,10,114,13,16,107,2023,3,6
2023-03-13,SKU_002,WH_East,159.28,8,8,106,18,21,147,2023,3,0
2023-03-14,SKU_002,WH_East,159.28,7,7,99,10,13,83,2023,3,1
2023-03-15,SKU_002,WH_East,159.28,9,9,90,12,17,101,2023,3,2
2023-03-16,SKU_002,WH_East,159.28,9,9,81,10,13,83,2023,3,3
2023-03-17,SKU_002,WH_East,159.28,12,12,69,11,13,90,2023,3,4
2023-03-18,SKU_002,WH_East,159.28,8,8,61,11,15,92,2023,3,5
2023-03-19,SKU_002,WH_East,159.28,10,10,51,14,17,115,2023,3,6
2023-03-20,SKU_002,WH_East,159.28,12,12,39,11,17,94,2023,3,0
2023-03-21,SKU_002,WH_East,159.28,13,13,151,11,16,93,2023,3,1
2023-03-22,SKU_002,WH_East,159.28,9,9,142,7,12,61,2023,3,2
2023-03-23,SKU_002,WH_East,159.28,5,5,137,9,12,75,2023,3,3
2023-03-24,SKU_002,WH_East,159.28,8,8,129,12,14,98,2023,3,4
2023-03-25,SKU_002,WH_East,159.28,5,5,124,9,13,76,2023,3,5
2023-03-26,SKU_002,WH_East,159.28,11,11,113,13,17,108,2023,3,6
2023-03-27,SKU_002,WH_East,159.28,5,5,108,12,14,98,2023,3,0
2023-03-28,SKU_002,WH_East,159.28,5,5,103,9,14,77,2023,3,1
2023-03-29,SKU_002,WH_East,159.28,9,9,94,15,19,124,2023,3,2
2023-03-30,SKU_002,WH_East,159.28,10,10,84,9,16,79,2023,3,3
2023-03-31,SKU_002,WH_East,159.28,7,7,77,6,13,55,2023,3,4
2023-04-01,SKU_002,WH_East,159.28,7,7,70,12,15,99,2023,4,5
2023-04-02,SKU_002,WH_East,159.28,10,10,178,9,16,79,2023,4,6
2023-04-03,SKU_002,WH_East,159.28,8,8,170,18,20,146,2023,4,0
2023-04-04,SKU_002,WH_East,159.28,12,12,158,7,14,63,2023,4,1
2023-04-05,SKU_002,WH_East,159.28,7,7,151,12,16,100,2023,4,2
2023-04-06,SKU_002,WH_East,159.28,10,10,141,7,13,62,2023,4,3
2023-04-07,SKU_002,WH_East,159.28,11,11,130,10,14,84,2023,4,4
2023-04-08,SKU_002,WH_East,159.28,11,11,119,9,13,76,2023,4,5
2023-04-09,SKU_002,WH_East,159.28,13,13,106,10,15,85,2023,4,6
2023-04-10,SKU_002,WH_East,159.28,13,13,93,14,17,115,2023,4,0
2023-04-11,SKU_002,WH_East,159.28,8,8,85,10,14,84,2023,4,1
2023-04-12,SKU_002,WH_East,159.28,11,11,74,12,14,98,2023,4,2
2023-04-13,SKU_002,WH_East,159.28,4,4,70,8,13,69,2023,4,3
2023-04-14,SKU_002,WH_East,159.28,7,7,63,12,17,101,2023,4,4
2023-04-15,SKU_002,WH_East,159.28,5,5,58,14,16,114,2023,4,5
2023-04-16,SKU_002,WH_East,159.28,8,8,161,11,17,94,2023,4,6
2023-04-17,SKU_002,WH_East,159.28,8,8,153,15,17,122,2023,4,0
2023-04-18,SKU_002,WH_East,159.28,8,8,145,8,15,71,2023,4,1
2023-04-19,SKU_002,WH_East,159.28,7,7,138,6,12,54,2023,4,2
2023-04-20,SKU_002,WH_East,159.28,9,9,129,9,13,76,2023,4,3
2023-04-21,SKU_002,WH_East,159.28,7,7,122,9,13,76,2023,4,4
2023-04-22,SKU_002,WH_East,159.28,9,9,113,12,16,100,2023,4,5
2023-04-23,SKU_002,WH_East,159.28,8,8,105,13,17,108,2023,4,6
2023-04-24,SKU_002,WH_East,159.28,7,7,98,14,19,117,2023,4,0
2023-04-25,SKU_002,WH_East,159.28,9,9,89,9,13,76,2023,4,1
2023-04-26,SKU_002,WH_East,159.28,8,8,81,16,20,132,2023,4,2
2023-04-27,SKU_002,WH_East,159.28,9,9,72,15,18,123,2023,4,3
2023-04-28,SKU_002,WH_East,159.28,13,13,216,11,15,92,2023,4,4
2023-04-29,SKU_002,WH_East,159.28,10,10,206,12,16,100,2023,4,5
2023-04-30,SKU_002,WH_East,159.28,9,9,197,11,16,93,2023,4,6
2023-05-01,SKU_002,WH_East,159.28,5,5,192,11,14,91,2023,5,0
2023-05-02,SKU_002,WH_East,159.28,11,11,181,12,16,100,2023,5,1
2023-05-03,SKU_002,WH_East,159.28,14,14,167,9,14,77,2023,5,2
2023-05-04,SKU_002,WH_East,159.28,6,6,161,10,15,85,2023,5,3
2023-05-05,SKU_002,WH_East,159.28,8,8,153,6,11,53,2023,5,4
2023-05-06,SKU_002,WH_East,159.28,11,11,142,8,13,69,2023,5,5
2023-05-07,SKU_002,WH_East,159.28,19,19,123,10,14,84,2023,5,6
2023-05-08,SKU_002,WH_East,159.28,10,10,113,9,13,76,2023,5,0
2023-05-09,SKU_002,WH_East,159.28,13,13,100,15,18,123,2023,5,1
2023-05-10,SKU_002,WH_East,159.28,2,2,98,9,14,77,2023,5,2
2023-05-11,SKU_002,WH_East,159.28,11,11,87,9,13,76,2023,5,3
2023-05-12,SKU_002,WH_East,159.28,13,13,74,10,13,83,2023,5,4
2023-05-13,SKU_002,WH_East,159.28,9,9,65,6,11,53,2023,5,5
2023-05-14,SKU_002,WH_East,159.28,8,8,57,7,12,61,2023,5,6
2023-05-15,SKU_002,WH_East,159.28,8,8,49,6,11,53,2023,5,0
2023-05-16,SKU_002,WH_East,159.28,13,13,176,12,14,98,2023,5,1
2023-05-17,SKU_002,WH_East,159.28,8,8,168,11,15,92,2023,5,2
2023-05-18,SKU_002,WH_East,159.28,10,10,158,8,12,68,2023,5,3
2023-05-19,SKU_002,WH_East,159.28,9,9,149,8,11,67,2023,5,4
2023-05-20,SKU_002,WH_East,159.28,15,15,134,14,16,114,2023,5,5
2023-05-21,SKU_002,WH_East,159.28,14,14,120,14,16,114,2023,5,6
2023-05-22,SKU_002,WH_East,159.28,8,8,112,12,14,98,2023,5,0
2023-05-23,SKU_002,WH_East,159.28,7,7,105,11,16,93,2023,5,1
2023-05-24,SKU_002,WH_East,159.28,8,8,97,12,17,101,2023,5,2
2023-05-25,SKU_002,WH_East,159.28,8,8,89,11,15,92,2023,5,3
2023-05-26,SKU_002,WH_East,159.28,16,16,73,9,12,75,2023,5,4
2023-05-27,SKU_002,WH_East,159.28,7,7,66,14,17,115,2023,5,5
2023-05-28,SKU_002,WH_East,159.28,12,12,54,13,17,108,2023,5,6
2023-05-29,SKU_002,WH_East,159.28,13,13,195,10,16,86,2023,5,0
2023-05-30,SKU_002,WH_East,159.28,10,10,185,12,17,101,2023,5,1
2023-05-31,SKU_002,WH_East,159.28,9,9,176,12,14,98,2023,5,2
2023-06-01,SKU_002,WH_East,159.28,5,5,171,14,18,116,2023,6,3
2023-06-02,SKU_002,WH_East,159.28,8,8,163,9,14,77,2023,6,4
2023-06-03,SKU_002,WH_East,159.28,13,13,150,11,15,92,2023,6,5
2023-06-04,SKU_002,WH_East,159.28,13,13,137,10,14,84,2023,6,6
2023-06-05,SKU_002,WH_East,159.28,12,12,125,11,13,90,2023,6,0
2023-06-06,SKU_002,WH_East,159.28,13,13,112,16,18,130,2023,6,1
2023-06-07,SKU_002,WH_East,159.28,11,11,101,15,16,121,2023,6,2
2023-06-08,SKU_002,WH_East,159.28,8,8,93,5,10,45,2023,6,3
2023-06-09,SKU_002,WH_East,159.28,12,12,81,13,18,109,2023,6,4
2023-06-10,SKU_002,WH_East,159.28,13,13,68,9,14,77,2023,6,5
2023-06-11,SKU_002,WH_East,159.28,17,17,51,9,12,75,2023,6,6
2023-06-12,SKU_002,WH_East,159.28,14,14,37,14,18,116,2023,6,0
2023-06-13,SKU_002,WH_East,159.28,9,9,117,8,13,69,2023,6,1
2023-06-14,SKU_002,WH_East,159.28,13,13,104,15,18,123,2023,6,2
2023-06-15,SKU_002,WH_East,159.28,13,13,91,9,13,76,2023,6,3
2023-06-16,SKU_002,WH_East,159.28,10,10,81,11,15,92,2023,6,4
2023-06-17,SKU_002,WH_East,159.28,9,9,72,10,15,85,2023,6,5
2023-06-18,SKU_002,WH_East,159.28,7,7,65,7,12,61,2023,6,6
2023-06-19,SKU_002,WH_East,159.28,11,11,54,7,13,62,2023,6,0
2023-06-20,SKU_002,WH_East,159.28,13,13,41,13,16,107,2023,6,1
2023-06-21,SKU_002,WH_East,159.28,11,11,30,14,16,114,2023,6,2
2023-06-22,SKU_002,WH_East,159.28,6,6,24,9,13,76,2023,6,3
2023-06-23,SKU_002,WH_East,159.28,9,9,15,9,15,78,2023,6,4
2023-06-24,SKU_002,WH_East,159.28,10,10,5,12,16,100,2023,6,5
2023-06-25,SKU_002,WH_East,159.28,5,11,0,9,12,75,2023,6,6
2023-06-26,SKU_002,WH_East,159.28,0,12,0,10,15,85,2023,6,0
2023-06-27,SKU_002,WH_East,159.28,0,9,0,5,10,45,2023,6,1
2023-06-28,SKU_002,WH_East,159.28,0,13,129,13,15,106,2023,6,2
2023-06-29,SKU_002,WH_East,159.28,5,5,124,10,15,85,2023,6,3
2023-06-30,SKU_002,WH_East,159.28,5,5,119,7,11,60,2023,6,4
2023-07-01,SKU_002,WH_East,159.28,7,7,112,13,17,108,2023,7,5
2023-07-02,SKU_002,WH_East,159.28,8,8,104,7,12,61,2023,7,6
2023-07-03,SKU_002,WH_East,159.28,7,7,97,19,18,151,2023,7,0
2023-07-04,SKU_002,WH_East,159.28,11,11,86,12,16,100,2023,7,1
2023-07-05,SKU_002,WH_East,159.28,20,20,66,12,16,100,2023,7,2
2023-07-06,SKU_002,WH_East,159.28,11,11,55,10,15,85,2023,7,3
2023-07-07,SKU_002,WH_East,159.28,10,10,45,8,12,68,2023,7,4
2023-07-08,SKU_002,WH_East,159.28,16,16,29,7,10,59,2023,7,5
2023-07-09,SKU_002,WH_East,159.28,14,14,15,12,14,98,2023,7,6
2023-07-10,SKU_002,WH_East,159.28,9,9,6,16,18,130,2023,7,0
2023-07-11,SKU_002,WH_East,159.28,6,6,0,12,15,99,2023,7,1
2023-07-12,SKU_002,WH_East,159.28,0,12,122,10,14,84,2023,7,2
2023-07-13,SKU_002,WH_East,159.28,12,12,110,12,16,100,2023,7,3
2023-07-14,SKU_002,WH_East,159.28,12,12,98,13,16,107,2023,7,4
2023-07-15,SKU_002,WH_East,159.28,12,12,86,8,13,69,2023,7,5
2023-07-16,SKU_002,WH_East,159.28,10,10,76,12,17,101,2023,7,6
2023-07-17,SKU_002,WH_East,159.28,13,13,63,9,14,77,2023,7,0
2023-07-18,SKU_002,WH_East,159.28,4,4,59,14,16,114,2023,7,1
2023-07-19,SKU_002,WH_East,159.28,15,15,44,7,11,60,2023,7,2
2023-07-20,SKU_002,WH_East,159.28,8,8,36,12,15,99,2023,7,3
2023-07-21,SKU_002,WH_East,159.28,7,7,29,12,15,99,2023,7,4
2023-07-22,SKU_002,WH_East,159.28,12,12,17,14,17,115,2023,7,5
2023-07-23,SKU_002,WH_East,159.28,17,18,0,15,17,122,2023,7,6
2023-07-24,SKU_002,WH_East,159.28,0,5,0,11,15,92,2023,7,0
2023-07-25,SKU_002,WH_East,159.28,0,15,0,7,12,61,2023,7,1
2023-07-26,SKU_002,WH_East,159.28,0,10,0,10,14,84,2023,7,2
2023-07-27,SKU_002,WH_East,159.28,0,11,190,12,15,99,2023,7,3
2023-07-28,SKU_002,WH_East,159.28,6,6,184,5,10,45,2023,7,4
2023-07-29,SKU_002,WH_East,159.28,13,13,171,10,14,84,2023,7,5
2023-07-30,SKU_002,WH_East,159.28,15,15,156,12,16,100,2023,7,6
2023-07-31,SKU_002,WH_East,159.28,7,7,149,10,15,85,2023,7,0
2023-08-01,SKU_002,WH_East,159.28,6,6,143,13,16,107,2023,8,1
2023-08-02,SKU_002,WH_East,159.28,5,5,138,11,15,92,2023,8,2
2023-08-03,SKU_002,WH_East,159.28,15,15,123,10,16,86,2023,8,3
2023-08-04,SKU_002,WH_East,159.28,10,10,113,12,13,97,2023,8,4
2023-08-05,SKU_002,WH_East,159.28,8,8,105,9,14,77,2023,8,5
2023-08-06,SKU_002,WH_East,159.28,9,9,96,10,15,85,2023,8,6
2023-08-07,SKU_002,WH_East,159.28,10,10,86,13,17,108,2023,8,0
2023-08-08,SKU_002,WH_East,159.28,12,12,74,12,15,99,2023,8,1
2023-08-09,SKU_002,WH_East,159.28,10,10,64,12,14,98,2023,8,2
2023-08-10,SKU_002,WH_East,159.28,8,8,56,7,12,61,2023,8,3
2023-08-11,SKU_002,WH_East,159.28,16,16,40,15,15,120,2023,8,4
2023-08-12,SKU_002,WH_East,159.28,10,10,143,8,11,67,2023,8,5
2023-08-13,SKU_002,WH_East,159.28,7,7,136,9,13,76,2023,8,6
2023-08-14,SKU_002,WH_East,159.28,8,8,128,9,12,75,2023,8,0
2023-08-15,SKU_002,WH_East,159.28,15,15,113,10,13,83,2023,8,1
2023-08-16,SKU_002,WH_East,159.28,12,12,101,12,16,100,2023,8,2
2023-08-17,SKU_002,WH_East,159.28,12,12,89,11,15,92,2023,8,3
2023-08-18,SKU_002,WH_East,159.28,9,9,80,10,14,84,2023,8,4
2023-08-19,SKU_002,WH_East,159.28,14,14,66,13,17,108,2023,8,5
2023-08-20,SKU_002,WH_East,159.28,12,12,54,9,13,76,2023,8,6
2023-08-21,SKU_002,WH_East,159.28,7,7,47,6,11,53,2023,8,0
2023-08-22,SKU_002,WH_East,159.28,11,11,36,7,13,62,2023,8,1
2023-08-23,SKU_002,WH_East,159.28,9,9,27,12,15,99,2023,8,2
2023-08-24,SKU_002,WH_East,159.28,7,7,20,16,19,131,2023,8,3
2023-08-25,SKU_002,WH_East,159.28,12,12,8,11,15,92,2023,8,4
2023-08-26,SKU_002,WH_East,159.28,8,10,0,10,14,84,2023,8,5
2023-08-27,SKU_002,WH_East,159.28,0,7,0,14,17,115,2023,8,6
2023-08-28,SKU_002,WH_East,159.28,0,10,0,11,15,92,2023,8,0
2023-08-29,SKU_002,WH_East,159.28,0,12,0,13,15,106,2023,8,1
2023-08-30,SKU_002,WH_East,159.28,0,12,0,15,18,123,2023,8,2
2023-08-31,SKU_002,WH_East,159.28,0,9,0,11,15,92,2023,8,3
2023-09-01,SKU_002,WH_East,159.28,0,4,176,16,17,129,2023,9,4
2023-09-02,SKU_002,WH_East,159.28,16,16,160,7,12,61,2023,9,5
2023-09-03,SKU_002,WH_East,159.28,12,12,148,11,14,91,2023,9,6
2023-09-04,SKU_002,WH_East,159.28,12,12,136,13,17,108,2023,9,0
2023-09-05,SKU_002,WH_East,159.28,13,13,123,13,18,109,2023,9,1
2023-09-06,SKU_002,WH_East,159.28,10,10,113,10,14,84,2023,9,2
2023-09-07,SKU_002,WH_East,159.28,9,9,104,10,14,84,2023,9,3
2023-09-08,SKU_002,WH_East,159.28,3,3,101,9,13,76,2023,9,4
2023-09-09,SKU_002,WH_East,159.28,15,15,86,15,18,123,2023,9,5
2023-09-10,SKU_002,WH_East,159.28,7,7,79,13,15,106,2023,9,6
2023-09-11,SKU_002,WH_East,159.28,9,9,70,9,14,77,2023,9,0
2023-09-12,SKU_002,WH_East,159.28,13,13,57,16,19,131,2023,9,1
2023-09-13,SKU_002,WH_East,159.28,15,15,42,11,14,91,2023,9,2
2023-09-14,SKU_002,WH_East,159.28,9,9,33,9,12,75,2023,9,3
2023-09-15,SKU_002,WH_East,159.28,13,13,20,7,12,61,2023,9,4
2023-09-16,SKU_002,WH_East,159.28,8,8,126,10,16,86,2023,9,5
2023-09-17,SKU_002,WH_East,159.28,12,12,114,6,12,54,2023,9,6
2023-09-18,SKU_002,WH_East,159.28,9,9,105,11,16,93,2023,9,0
2023-09-19,SKU_002,WH_East,159.28,14,14,91,9,15,78,2023,9,1
2023-09-20,SKU_002,WH_East,159.28,8,8,83,9,14,77,2023,9,2
2023-09-21,SKU_002,WH_East,159.28,13,13,70,9,14,77,2023,9,3
2023-09-22,SKU_002,WH_East,159.28,11,11,59,14,17,115,2023,9,4
2023-09-23,SKU_002,WH_East,159.28,13,13,46,9,13,76,2023,9,5
2023-09-24,SKU_002,WH_East,159.28,15,15,31,12,16,100,2023,9,6
2023-09-25,SKU_002,WH_East,159.28,8,8,23,11,16,93,2023,9,0
2023-09-26,SKU_002,WH_East,159.28,6,6,17,15,16,121,2023,9,1
2023-09-27,SKU_002,WH_East,159.28,9,9,8,12,15,99,2023,9,2
2023-09-28,SKU_002,WH_East,159.28,8,15,0,11,14,91,2023,9,3
2023-09-29,SKU_002,WH_East,159.28,0,8,0,13,18,109,2023,9,4
2023-09-30,SKU_002,WH_East,159.28,0,14,0,13,17,108,2023,9,5
2023-10-01,SKU_002,WH_East,159.28,0,12,178,10,15,85,2023,10,6
2023-10-02,SKU_002,WH_East,159.28,13,13,165,7,12,61,2023,10,0
2023-10-03,SKU_002,WH_East,159.28,12,12,153,9,13,76,2023,10,1
